Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Alister Wroe,M,56,11,131,0,3,0,5,0,0,1,0,0,0,4,5,0,0,0,0,2,3,4,0,0,2,0,0,0,3,0,0,0,4,0,0,2,0,4,0,0,3,4,0,2,0,4,0,0,0
Amalie Liccardo,F,18,19,87,1,0,5,4,0,2,0,2,0,2,3,1,0,0,0,0,2,3,3,0,0,1,0,0,0,1,0,0,0,5,0,0,0,2,4,3,0,2,2,0,0,3,0,0,0,0
Toby Hamshaw,F,18,17,945,1,0,0,0,0,4,0,3,0,5,1,1,0,0,0,2,5,0,5,0,4,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,5,1,0,5,0,3,0,0,0,0
Antonino Philippet,M,35,4,920,0,0,0,0,0,0,4,1,3,0,1,0,0,4,0,0,3,0,2,0,0,0,0,0,4,0,1,0,0,4,3,4,0,3,0,4,3,0,1,0,2,0,0,3,0,0
Bryanty Crutch,M,50,7,190,0,0,3,3,0,0,0,0,3,4,4,0,5,0,0,0,4,5,4,0,0,3,0,3,3,5,0,2,4,4,5,3,0,4,5,5,2,0,5,0,3,0,0,5,3,0
Solomon Ber,M,35,4,186,5,3,2,2,5,1,3,1,0,1,0,3,2,4,2,0,0,5,3,0,4,5,0,2,5,0,5,4,0,1,5,1,1,0,3,1,5,4,0,0,0,5,5,3,3,1
Eustacia Colston,F,50,12,906,1,0,0,5,2,1,0,2,1,5,4,4,4,0,1,1,2,1,1,5,3,1,2,0,0,3,2,0,4,2,3,1,2,3,2,3,1,5,4,3,3,5,2,4,3,0
Omero Lympenie,M,25,15,445,5,0,5,2,4,0,2,0,1,5,1,0,1,1,0,0,0,0,2,2,5,2,5,0,4,4,3,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0
Kelcey Spencley,F,50,17,947,0,3,0,5,0,4,1,1,3,2,1,5,0,0,4,2,2,3,1,3,2,3,5,3,5,3,3,0,4,2,1,5,4,0,4,3,3,1,0,2,0,5,3,3,1,4
Elisha Welman,M,45,13,54,1,0,1,3,2,0,3,1,2,2,3,2,1,0,0,0,0,4,0,4,3,3,3,5,0,5,1,3,5,2,1,0,5,3,0,1,2,3,1,4,2,3,5,0,4,0
Evelin Jentges,M,45,5,105,5,1,3,0,0,0,1,1,0,0,4,0,0,2,0,0,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,5,0,3,0,1,0,0,0
Leonard Copperwaite,M,1,0,857,3,1,0,3,4,3,0,2,0,1,5,4,2,0,3,5,5,1,4,0,0,0,0,0,0,0,0,3,0,4,0,5,5,2,4,3,3,0,3,0,0,0,3,0,2,0
Aeriell Eldredge,F,25,19,967,4,1,0,5,1,1,1,4,4,4,2,4,2,0,2,0,2,4,5,0,0,3,3,4,0,4,5,2,0,0,0,1,2,4,2,4,1,5,0,3,3,2,0,0,1,0
Cortney Karolczyk,F,35,9,262,1,0,4,4,1,1,2,0,0,0,3,4,1,2,4,4,5,2,2,0,4,2,0,5,0,1,4,0,0,3,2,0,5,5,4,0,5,1,2,1,0,3,0,4,3,0
