Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Aldwin Ivory,M,25,1,904,0,0,1,5,4,2,0,1,4,1,3,4,5,0,0,5,0,5,2,0,4,1,5,0,3,1,5,3,1,5,0,0,1,4,4,3,3,5,4,0,4,0,0,4,3,0
Wynne Whacket,F,50,6,114,0,0,0,5,2,1,3,5,1,1,5,5,2,1,0,0,0,2,5,3,5,5,5,4,3,3,0,2,2,3,1,0,1,1,2,2,5,1,0,4,0,2,3,4,1,0
Drusie Deering,F,50,20,597,5,0,0,5,3,2,2,1,1,4,1,5,0,1,5,5,2,1,5,4,1,0,4,5,0,5,1,3,5,3,2,2,3,2,2,5,4,3,4,0,0,0,0,1,2,0
Calypso McKeag,F,50,11,590,1,1,0,2,3,3,1,1,5,4,1,2,2,3,3,3,1,5,2,0,0,1,0,3,4,5,5,4,2,0,3,5,2,3,0,5,5,4,2,0,2,2,2,5,5,0
Olav Foskew,M,18,20,700,0,1,0,1,3,5,3,1,1,2,2,3,3,5,5,3,3,3,3,4,5,5,2,5,2,3,4,1,4,2,4,1,3,5,5,3,4,0,2,2,0,2,3,4,3,2
Merry Berrisford,F,35,13,84,4,0,0,5,0,0,0,2,4,4,5,0,0,0,0,4,0,2,3,0,0,5,0,0,5,3,0,0,2,4,0,0,4,1,2,0,3,0,0,1,0,2,5,4,5,3
Mildred Griffe,F,56,20,913,0,3,0,2,4,3,2,5,4,0,3,4,0,2,5,2,1,0,5,1,2,1,3,2,1,4,5,0,0,5,5,0,3,0,4,5,4,4,5,0,0,0,4,1,0,0
Lenette McAviy,F,35,3,62,5,0,5,4,2,0,0,1,3,5,4,4,2,4,2,4,0,3,0,0,3,1,3,1,0,5,0,0,4,4,0,0,3,0,1,0,5,0,3,1,2,1,3,0,2,0
Urbano Baldetti,M,35,1,857,0,1,0,1,0,1,3,5,4,3,3,2,1,0,0,0,5,0,1,2,0,0,0,0,0,0,1,0,0,4,3,1,0,3,0,5,1,4,3,5,3,0,0,5,0,0
Catriona Blenkinship,F,18,20,629,0,0,5,5,3,5,0,3,0,1,2,0,1,0,0,5,2,3,4,0,3,3,3,0,3,1,5,0,4,0,0,0,2,2,3,0,4,0,1,2,3,1,0,0,4,3
Jason Huddy,M,35,9,907,0,2,4,2,5,4,2,3,4,2,3,1,5,5,3,4,4,0,5,4,3,2,0,2,0,2,5,0,0,3,5,1,3,4,5,4,2,5,5,0,2,0,5,2,0,4
Levi Facey,M,35,16,853,0,4,0,0,2,1,2,2,5,1,3,2,5,1,1,1,3,2,5,4,2,0,4,4,5,3,2,4,2,4,4,3,1,4,4,4,4,2,2,0,0,0,1,5,2,1
Lelah Philimore,F,18,10,551,0,0,5,5,4,1,0,1,0,3,1,0,2,0,3,0,0,5,1,0,3,1,0,0,3,2,1,0,2,0,0,5,2,0,0,3,5,4,4,2,0,3,0,5,5,3
Bald Pydcock,M,45,3,443,2,2,0,5,3,3,4,2,0,2,2,5,2,3,4,1,0,1,5,2,0,4,5,3,0,3,4,0,3,3,1,0,2,2,4,1,5,3,2,5,0,2,4,1,5,4
Terry Arnecke,M,18,16,914,0,0,0,0,5,3,2,1,3,5,4,0,0,1,2,0,1,1,4,0,0,4,0,5,1,3,0,4,5,0,4,3,5,3,4,4,3,4,0,5,0,0,4,1,0,1
Nicolas Austen,M,25,19,991,4,0,5,2,3,3,2,3,0,5,4,0,4,1,2,2,0,0,4,0,0,5,0,5,2,2,0,4,4,5,4,3,1,3,3,4,2,4,3,5,3,4,3,1,3,2
Franzen Grieswood,M,25,17,550,1,1,0,4,0,2,0,0,0,5,1,0,2,1,2,0,0,0,1,0,0,1,5,3,0,1,0,3,4,0,5,0,1,3,4,2,5,0,3,3,0,0,4,1,1,0
Alaine Walak,F,25,0,800,0,0,0,3,1,3,0,0,0,0,0,0,2,1,5,0,0,0,3,3,4,5,2,2,0,2,0,0,0,1,5,5,1,0,2,0,5,2,3,0,0,3,5,0,4,0
Andres Feldklein,M,25,14,453,0,0,4,4,0,0,2,2,0,0,5,0,0,1,5,4,0,0,0,0,0,5,0,3,3,2,0,5,0,3,5,1,5,5,4,2,3,0,3,0,3,0,0,1,0,3
Andie Kryszka,M,50,0,741,0,3,2,5,3,3,0,0,3,0,5,3,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4,0,4,3,0,0,5,0,5,0,0,5,0,0
Codi Sofe,M,18,8,613,1,1,0,4,1,1,1,5,4,1,3,2,2,3,5,0,2,2,0,3,0,5,5,3,4,5,1,2,2,5,1,0,2,1,0,2,5,4,3,1,3,2,4,4,5,0
Carroll Petkov,M,18,1,830,4,0,5,5,3,3,0,5,1,0,3,3,0,0,3,1,0,4,5,2,5,1,4,0,3,1,5,4,2,3,0,5,1,1,3,5,1,0,4,0,3,5,0,0,3,3
Bancroft Darley,M,45,11,123,0,1,1,4,0,0,1,5,4,1,5,4,4,1,1,0,0,0,5,4,5,3,3,4,2,0,5,5,0,3,4,0,1,4,5,4,4,0,2,0,3,0,5,5,1,2
Ivonne Crawshaw,F,45,6,967,1,4,0,3,2,4,4,3,0,3,3,1,5,4,5,4,3,0,4,2,4,0,5,5,2,5,4,0,4,0,2,5,4,0,2,5,5,4,1,1,0,4,3,5,3,0
Chevalier Divina,M,56,4,939,4,1,4,4,1,3,2,0,3,0,4,0,4,4,2,0,0,0,1,3,0,0,3,4,0,3,0,0,0,4,1,2,4,4,1,4,2,2,3,0,1,0,0,2,3,0
Ardelle Wood,F,45,0,336,3,0,3,4,0,0,4,3,5,4,2,2,1,0,2,2,5,1,0,3,1,2,0,5,5,1,0,3,2,3,4,1,4,4,3,4,4,5,4,0,0,4,0,0,4,3
Laura Bance,F,18,20,982,4,1,0,2,2,5,4,4,1,4,1,2,0,0,4,4,4,3,4,0,2,0,5,5,1,4,1,1,5,4,0,1,3,2,3,1,0,4,4,1,0,1,1,4,2,5
Reg Chesher,M,1,17,912,0,4,0,5,3,0,0,5,2,5,4,5,4,0,5,3,0,4,0,5,3,0,4,4,1,4,3,4,1,4,3,4,3,1,5,0,3,5,3,2,0,0,3,5,4,0
Carlie Stiggles,M,45,7,88,4,4,0,3,1,3,0,3,1,3,2,5,0,0,5,3,4,4,4,2,0,1,4,0,5,0,4,4,4,3,3,1,0,5,2,3,0,3,5,1,1,5,3,2,0,4
Genni Prinn,F,25,6,980,3,1,0,4,0,1,2,5,3,4,2,4,3,4,4,0,2,3,4,0,3,0,0,1,0,4,5,0,4,4,5,4,5,4,0,5,4,0,1,2,0,1,3,1,2,1
Frederique Chomicz,F,25,9,17,3,4,4,5,2,0,0,0,4,4,2,2,0,1,4,0,0,3,5,0,3,5,4,1,0,2,5,0,4,5,5,1,3,0,0,5,3,0,3,3,4,1,3,5,2,3
Mannie Witchell,M,35,12,447,3,1,5,5,5,5,0,0,5,5,4,0,4,0,0,2,2,4,0,0,0,2,5,0,0,1,1,0,3,1,0,2,0,2,3,0,5,0,5,4,2,5,2,0,5,0
Mercedes Wibberley,F,35,11,432,5,1,0,2,1,3,2,4,0,2,4,4,0,4,5,3,3,3,4,0,4,5,4,5,2,5,2,4,4,5,2,2,0,3,0,5,4,5,1,3,3,1,3,2,3,2
Mariann Middlemist,F,1,5,166,3,0,4,0,0,1,2,1,5,1,1,2,3,1,0,0,3,0,1,4,5,0,4,3,0,0,5,3,4,1,4,2,2,3,0,5,2,2,2,0,2,0,0,0,1,0
Merilee Mallinar,F,56,2,605,5,3,2,0,3,0,2,2,1,5,3,3,2,0,1,2,0,5,0,4,2,1,0,5,1,5,3,4,1,3,4,3,1,1,1,5,5,5,3,0,2,5,4,1,4,5
Randie Jelf,F,18,13,773,5,0,0,1,0,1,3,0,0,4,0,0,5,1,1,0,0,3,0,4,5,2,4,4,3,3,0,0,4,4,4,3,2,4,2,4,4,4,0,4,0,1,3,0,0,2
Violet Fadell,F,18,12,111,0,4,3,3,0,1,1,0,1,0,4,2,0,0,5,2,5,0,0,2,0,2,5,0,0,5,0,0,0,5,3,2,1,2,3,5,1,4,3,0,4,0,3,4,3,2
Leann Pavy,F,50,8,891,3,0,3,0,1,5,2,1,3,2,1,0,4,2,4,3,3,2,3,5,3,4,2,3,4,0,1,4,3,1,3,0,0,3,1,1,0,1,0,0,5,2,4,1,3,4
Gan Georges,M,25,0,197,0,3,5,5,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,1,0,0,3,3,0,4,0,3,0,2,0,5,0,2,0,0,0,0,1
Ranee Pirouet,F,25,0,900,0,0,1,3,1,2,0,4,4,2,2,2,0,0,0,5,5,5,2,1,0,0,0,0,0,0,5,0,0,4,3,0,0,3,2,5,0,1,3,5,4,3,0,2,0,4
Algernon Grieve,M,25,12,952,0,2,0,4,1,3,0,0,0,5,3,0,3,4,3,5,2,1,0,3,3,4,2,3,2,3,4,0,3,3,2,1,1,3,5,5,5,0,0,0,0,2,3,1,3,1
Ethe Castellani,M,35,7,421,2,4,0,5,3,1,0,0,0,4,1,1,2,0,0,2,2,4,5,0,4,0,4,0,3,4,3,0,2,3,0,0,0,5,3,0,5,2,5,1,5,5,0,0,5,3
Eden Losty,F,18,13,772,4,4,3,3,0,3,1,3,0,2,3,0,0,0,3,2,0,5,1,4,2,1,0,4,0,1,3,0,0,2,4,5,1,0,3,2,1,0,3,0,4,3,3,3,3,0
Emily Petzolt,F,56,7,522,4,4,5,5,4,1,4,1,0,1,3,0,2,2,5,0,2,5,1,3,3,5,2,3,4,3,5,2,2,2,2,0,0,4,4,1,5,4,4,3,0,3,4,5,5,4
Dore De Bruin,M,45,14,181,3,0,2,3,0,2,0,3,4,0,4,5,3,5,3,5,5,4,4,0,0,4,2,2,0,0,0,0,1,4,5,1,0,3,0,4,5,1,0,3,0,1,5,0,1,0
Regine Jorgensen,F,45,18,84,4,2,0,4,1,0,0,2,4,1,4,2,0,4,5,4,2,1,1,3,3,5,0,3,4,3,3,3,2,3,2,2,5,4,2,2,5,5,5,0,0,4,4,4,5,0
Byran Cumberpatch,M,35,17,830,0,4,0,5,5,4,0,0,5,0,2,2,0,0,0,4,4,0,0,0,2,0,0,0,4,3,5,2,0,2,0,0,0,3,3,0,0,0,3,0,0,2,3,0,0,0
Carroll Swindell,F,18,11,337,0,0,5,1,5,5,0,1,0,2,4,5,5,3,3,3,0,5,3,0,2,4,3,0,4,4,2,1,1,0,0,4,0,0,4,4,5,3,1,3,4,0,2,1,3,0
Claybourne Gedney,M,25,7,803,4,4,5,0,2,5,2,1,3,5,2,4,3,1,3,3,1,3,1,5,3,4,0,4,1,0,0,4,1,3,3,3,2,5,1,2,2,5,1,3,2,5,3,4,5,0
Malvina Kornel,F,1,5,600,2,4,4,1,2,1,1,5,4,5,5,2,5,5,2,0,2,0,1,2,4,0,0,4,0,4,1,0,0,0,2,1,0,4,4,4,5,4,2,3,2,3,3,1,3,4
