Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Xavier Pagin,M,50,20,894,2,0,2,4,4,2,1,2,2,1,2,1,1,2,1,4,2,2,2,4,1,4,3,4,1,2,0,2,2,0,2,0,3,0,2,0,2,0,0,4,0,4,3,4,4,5
Ransell Kearford,M,18,17,417,0,0,3,3,2,0,0,5,0,2,4,0,1,0,0,0,3,0,1,0,0,5,0,0,0,5,2,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,0
Norton Filimore,M,45,11,452,2,1,5,5,5,2,0,1,3,5,2,3,0,0,5,3,1,1,1,3,2,2,4,0,5,5,1,0,2,2,1,4,2,3,1,0,0,2,4,4,2,4,0,0,0,3
Harv Yashin,M,25,11,558,0,0,2,3,0,0,0,1,0,4,5,0,0,0,0,0,2,3,1,0,0,2,0,0,0,5,2,5,0,0,0,0,0,3,3,0,0,0,4,0,2,0,0,2,0,0
Ches Tapley,M,25,0,462,4,4,3,4,0,3,0,3,0,3,2,3,2,0,2,2,2,0,2,2,0,0,0,4,0,0,1,5,0,4,1,5,0,0,4,4,4,0,0,3,0,2,5,2,2,2
Petrina Huckabe,F,18,2,282,4,0,3,4,0,3,3,2,4,0,2,0,4,0,2,3,4,5,5,0,0,0,0,3,0,2,0,0,4,1,5,5,0,4,1,5,4,0,0,3,3,2,0,4,3,2
Jakie Paggitt,M,45,20,563,0,0,0,1,4,4,4,0,2,0,4,3,1,2,0,1,1,4,1,4,1,4,4,5,3,3,4,1,1,0,1,0,5,5,1,2,0,5,0,4,0,0,5,4,4,1
Roxy Bruni,F,25,0,915,5,0,0,4,0,0,1,5,4,5,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,5,0,4,0,0,0,0,5,0,0,0,2,0,0,0,0,2,0,0
Chance Wallis,M,18,8,488,4,2,1,5,4,2,3,1,1,1,5,1,1,1,1,2,3,2,4,0,5,0,4,4,4,4,5,0,2,0,1,0,4,4,3,3,2,0,0,0,0,0,0,1,4,2
Mackenzie Yoseloff,M,50,5,990,4,0,2,3,3,2,0,0,0,5,0,5,1,0,2,3,4,5,5,0,0,5,0,4,0,3,0,3,0,0,0,5,3,4,2,1,0,4,5,4,3,2,0,0,1,5
Daisi Fewless,F,56,6,981,4,2,3,0,1,1,0,0,4,5,4,4,0,1,1,0,5,4,2,1,2,3,3,5,2,4,0,4,5,0,5,2,0,3,1,5,2,4,3,3,0,2,4,2,0,4
Jaquith Crusham,F,45,15,856,1,3,1,1,5,0,4,0,2,5,4,3,4,0,1,0,3,0,4,1,0,1,2,4,0,5,0,1,1,1,1,3,3,3,4,2,1,4,5,3,1,5,2,3,3,0
Marcia Ceillier,F,25,11,458,0,4,2,2,2,0,3,2,4,0,0,0,5,0,5,0,1,1,4,2,0,2,5,5,0,5,5,3,4,0,4,1,2,2,3,4,3,0,1,0,1,4,3,3,2,4
Dannie Livoir,M,50,7,926,2,1,0,0,0,3,0,3,3,1,5,4,3,4,5,3,3,4,2,2,4,2,5,2,5,2,4,3,0,0,5,1,5,4,4,2,4,0,3,4,0,2,2,0,4,3
Georgy Aston,M,1,0,111,0,0,0,5,5,1,0,0,0,4,0,0,0,2,0,3,1,0,1,0,0,3,0,0,5,5,0,3,4,4,0,0,0,0,4,0,1,0,3,0,0,0,0,5,0,5
Karl Lydiard,M,25,20,427,0,4,1,4,4,0,3,2,3,0,5,0,3,0,0,0,1,3,4,2,0,1,2,3,0,1,1,5,2,4,1,0,0,0,3,1,2,0,0,0,0,0,1,5,4,0
Orelie Eliff,F,56,5,495,2,0,0,5,3,2,0,5,0,1,0,4,1,5,1,4,1,5,4,2,0,5,0,0,4,3,2,0,4,0,3,3,0,3,3,3,3,2,5,4,4,3,4,4,3,3
Jedd Covey,M,1,5,15,1,4,0,2,3,4,0,5,5,2,0,0,1,5,3,4,5,4,1,3,2,0,3,3,5,5,5,3,4,5,1,4,2,5,1,5,5,2,5,1,3,4,3,5,3,1
Cesaro Pavie,M,45,14,437,0,3,0,1,4,0,3,1,1,2,5,2,1,2,0,0,1,4,5,4,1,4,4,2,1,0,3,2,2,4,1,0,4,5,2,2,0,0,4,0,2,0,1,4,4,1
Cobby Roskell,M,45,0,452,3,0,1,4,5,1,4,0,5,3,4,2,1,0,2,0,0,1,0,4,3,1,0,5,0,2,0,3,1,3,1,1,4,1,5,1,2,2,0,2,5,2,5,0,4,0
Rurik Pauling,M,25,10,969,0,0,3,4,5,5,3,2,2,5,1,5,2,0,5,5,1,3,1,5,2,1,0,3,0,0,2,5,5,5,4,4,0,4,1,2,3,1,4,0,2,0,4,0,2,4
Johnathan Roussel,M,25,10,306,0,0,0,5,1,1,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,2,5,5,0,0,1,0,0,0,3,0,0
Algernon Lambotin,M,56,18,141,1,3,3,0,3,0,0,0,3,3,3,0,5,0,4,0,3,3,3,1,0,1,5,3,0,1,3,3,5,4,3,3,4,0,1,3,1,0,0,0,0,5,3,0,1,0
Elspeth Jarratt,F,35,1,211,0,1,4,3,4,3,0,1,0,1,5,2,0,3,2,2,1,0,4,0,2,0,0,4,0,3,5,4,0,4,2,5,1,4,4,1,3,0,0,0,0,0,0,5,1,2
Margo Baddiley,F,45,20,834,1,3,1,4,5,5,2,3,4,0,5,3,3,0,5,0,5,3,2,4,5,1,3,5,3,1,5,4,5,3,4,1,3,2,2,4,3,0,5,3,4,4,5,0,2,1
