Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Ash Loutheane,M,25,4,307,2,0,0,5,0,5,1,2,3,4,1,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,4,0,4,2,0,0,4,4,2,4,1,1,0,0,0,0,0,0,0,0
Mackenzie Maylam,M,18,2,379,5,2,4,4,0,2,0,0,5,4,3,0,0,5,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,3,0,1,0,4,0,0,4,0,2,0,0,0,5,4,0,0
Cobby Tribbeck,M,45,2,919,4,0,0,3,4,3,0,4,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,5,3,0,0,3,0,0,5,1,3,4,0,3,2,3,0,0,0,0,1,3,0
Mart Augustus,M,45,14,85,0,3,4,5,0,1,0,2,0,3,2,0,0,2,3,0,0,4,1,0,0,1,0,3,1,0,5,0,3,1,4,0,1,4,3,4,2,0,0,0,0,0,3,0,1,0
Adan Brellin,F,35,14,62,4,1,0,2,4,5,3,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,3,0,5,0,0,2,4,0,5,0,0,3,0,0,0
Valdemar Yurivtsev,M,25,16,376,4,1,0,4,0,3,0,0,1,0,2,5,0,3,0,0,2,1,3,0,3,2,4,1,0,4,0,4,0,5,1,1,4,1,0,0,3,3,5,1,5,2,5,0,0,5
Rhona Pickrell,F,1,4,841,0,0,4,3,3,2,1,1,0,0,0,3,0,5,1,0,5,5,1,0,4,0,0,5,4,1,2,0,0,5,5,0,0,2,1,4,1,3,4,0,0,0,3,1,2,1
Rayshell Jackalin,F,25,1,90,2,0,3,0,2,3,3,0,0,4,4,0,5,0,0,5,1,1,2,4,2,4,4,4,0,0,0,4,4,0,5,0,5,3,1,2,5,5,5,3,1,4,0,1,4,4
Ursulina Fieldstone,F,56,3,672,3,0,2,4,5,5,0,2,0,5,5,0,3,0,0,1,0,3,3,0,0,5,0,0,1,4,4,3,0,1,5,1,0,0,5,5,0,2,3,0,0,0,0,5,0,0
Greer Tett,F,18,5,674,0,0,0,3,0,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1,3,2,0,2,0,0,4,5,0,0,0,0,0,0,0,0
Tadio Garnsworth,M,1,2,223,1,0,0,4,4,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,2,0,5,4,0,4,4,0,1,2,2,0,0,5,1,5,3,0,3,2,4,4,0,4,0,4
Brett Janaszewski,M,35,10,433,1,0,5,0,0,0,4,1,2,5,3,5,0,0,1,4,2,1,4,3,3,2,4,1,3,2,1,4,0,3,1,2,1,3,5,1,0,5,3,0,5,1,0,3,0,5
Baudoin Chmarny,M,1,19,469,5,0,5,5,0,1,2,1,5,0,3,0,5,0,0,4,5,0,0,4,5,0,2,0,2,2,3,0,2,5,0,2,0,3,5,3,5,4,0,0,0,0,0,4,0,0
Ade Molyneaux,M,1,16,796,1,0,2,4,0,2,1,4,2,5,3,0,0,2,4,0,5,4,2,0,4,3,0,2,0,2,5,0,5,0,4,2,0,5,0,4,1,0,5,1,4,3,0,0,1,0
Talia Frere,F,25,2,84,2,0,3,1,0,1,4,1,0,2,0,4,0,0,0,0,0,5,0,0,0,0,0,2,4,0,5,0,5,5,1,1,0,2,0,0,5,2,4,5,0,0,0,0,5,0
Alonzo Bellringer,M,35,20,321,0,0,5,1,0,3,0,0,0,2,0,0,0,0,0,1,0,0,4,0,0,5,0,0,0,4,0,0,2,0,0,0,4,2,4,0,0,0,2,0,0,0,0,4,0,0
Shel Jessen,F,35,5,970,5,0,0,2,0,2,2,3,5,5,4,0,4,0,0,0,4,0,0,0,5,3,2,5,4,2,5,0,4,4,4,4,5,2,0,0,4,1,3,1,0,4,3,0,2,1
Shannon Franciottoi,M,56,12,469,4,2,4,1,2,0,0,1,0,3,3,5,0,2,3,2,1,0,4,2,0,3,4,3,4,0,5,4,1,0,1,3,0,4,5,0,5,4,0,1,5,2,1,1,0,2
