Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Freddy Daglish,F,25,13,190,0,1,0,4,0,1,0,0,5,3,2,3,1,4,4,0,5,3,5,0,1,2,5,2,1,1,3,0,0,4,3,2,0,2,3,1,4,0,4,1,0,3,4,3,0,5
Hamilton Stickler,M,25,2,223,0,0,0,5,0,3,0,0,0,5,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Francisca Croxford,F,45,12,930,1,0,4,1,0,3,4,0,1,0,4,2,3,1,3,5,4,5,4,3,5,1,3,4,3,5,0,4,2,1,5,1,1,0,1,2,4,4,5,0,0,3,3,1,2,3
Hesther MacGiffin,F,50,7,360,1,3,0,4,3,1,1,1,1,4,4,5,2,0,0,0,2,5,4,4,3,0,4,0,3,0,3,4,2,3,0,0,2,4,0,4,5,0,5,0,0,3,0,5,5,0
Amalita Bowness,F,50,6,222,2,2,5,5,0,0,0,0,1,3,5,3,0,5,0,0,0,4,4,0,4,0,0,0,3,2,4,5,3,0,0,3,4,4,1,0,0,0,0,4,0,1,5,0,0,2
Warden Duxbarry,M,25,9,19,5,2,0,2,1,1,2,4,0,2,3,0,3,1,5,4,5,3,3,0,0,1,5,3,3,1,4,4,4,5,5,5,5,3,3,1,5,4,0,0,0,5,3,1,1,4
Artie Sheridan,M,25,17,253,0,2,0,3,5,4,0,0,4,0,5,2,1,4,0,0,4,0,5,0,4,5,2,0,0,0,0,0,0,4,0,1,0,2,0,4,1,0,3,3,0,0,3,0,0,0
Cece Morillas,M,1,4,191,5,1,5,4,0,1,1,5,3,5,5,4,3,0,4,1,4,5,5,3,2,4,2,0,4,2,3,3,3,2,1,3,2,1,1,3,4,1,1,5,1,4,5,4,5,4
Yul Ellery,M,18,6,165,3,3,3,4,5,4,1,1,4,4,4,5,3,1,3,1,5,2,4,3,2,2,3,3,3,2,0,1,0,2,1,1,4,1,1,5,4,0,2,2,3,1,3,5,5,3
Joannes Kenealy,F,35,16,727,5,4,0,4,1,3,0,4,4,4,3,3,1,3,4,3,0,5,0,1,0,5,0,3,3,3,1,4,4,4,3,0,2,5,2,1,2,2,2,1,0,5,3,0,1,3
Annelise Richardsson,F,18,20,535,0,1,3,2,4,1,4,1,1,3,5,1,2,2,0,1,2,5,3,5,1,0,3,3,3,3,3,5,0,5,0,0,2,5,2,0,2,1,1,2,3,2,3,0,4,0
Margette Kiernan,F,25,7,70,4,0,0,2,4,3,2,1,2,1,4,2,4,3,3,4,2,2,5,1,1,4,3,4,5,3,3,1,1,4,5,2,1,1,5,2,0,0,1,0,0,4,1,4,2,0
Shem Vaney,M,18,15,84,0,0,0,4,0,3,1,1,0,4,3,0,0,0,5,3,4,0,4,2,0,5,4,0,5,0,4,5,0,4,3,2,0,5,0,0,0,4,0,0,0,0,5,3,0,2
Willem Tomczykowski,M,56,7,80,2,2,0,1,0,4,3,0,3,0,2,3,1,2,1,4,0,0,4,3,5,1,3,1,0,3,4,0,1,3,5,3,5,4,2,3,1,1,2,2,0,1,4,5,1,0
Ewen Tant,M,18,20,193,0,0,4,0,0,1,2,1,0,3,5,0,0,1,1,0,1,1,1,4,5,4,4,3,0,4,4,0,3,1,4,2,3,4,0,3,3,3,4,0,4,0,0,5,3,0
Eugen Buff,M,45,10,750,0,0,1,5,0,0,1,0,0,4,3,5,0,0,3,0,0,0,5,2,0,2,0,0,0,2,5,0,0,4,1,0,0,0,5,3,0,0,4,0,3,0,0,3,0,0
Charlton Leebetter,M,25,11,907,3,4,2,4,0,1,1,0,2,0,1,0,3,2,3,2,5,0,0,0,1,4,0,3,3,2,3,2,4,0,3,1,0,2,3,1,2,4,5,3,2,0,3,3,1,1
Marsh Wagstaff,M,25,4,108,1,1,4,3,4,3,4,0,1,3,3,3,0,0,4,0,0,0,2,3,2,2,2,0,0,1,2,2,0,2,1,1,0,4,3,3,4,2,2,0,0,0,0,1,0,3
Marlo Selman,M,35,13,306,1,3,5,0,3,1,2,0,3,0,5,1,3,1,3,2,0,2,2,3,2,1,5,4,0,5,0,3,2,0,4,3,4,4,1,3,2,4,3,0,0,0,4,3,1,0
Glenna Cozins,F,25,2,26,1,0,4,5,3,2,2,4,0,4,1,5,5,1,4,1,0,1,5,1,2,0,0,2,0,5,2,0,5,3,5,4,1,3,5,1,4,5,3,0,1,0,5,4,4,4
