Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Norry Pothergill,F,35,15,672,0,1,2,5,0,1,0,0,5,2,5,0,0,2,0,0,0,1,5,0,0,3,4,4,0,5,0,0,0,5,5,0,2,0,0,0,2,1,2,0,0,0,5,0,4,0
Brooks Kayzer,M,35,14,50,1,0,4,4,0,0,0,0,0,0,1,4,0,0,0,0,0,1,4,0,0,4,4,0,0,0,0,0,2,5,1,0,0,1,4,0,3,3,4,0,0,0,4,0,0,0
Tracy Dawltrey,M,18,18,64,1,1,4,4,4,1,4,0,0,1,1,1,0,1,3,0,3,2,1,0,1,0,2,2,0,4,3,0,5,2,4,3,0,0,0,0,5,3,2,4,1,3,4,0,0,2
Sofia De Santos,F,56,10,847,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,5,1,0,0,4,3,4,0,0,0,0,0,0,0
Florie Enriques,F,1,13,447,4,0,0,4,3,0,0,0,5,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,5,0,0,5,0,4,4,0,5,3,4,0,0,0,0,1,0,0
Edita Olanda,F,35,9,240,4,0,5,5,5,0,0,0,0,5,1,0,0,0,0,4,1,1,0,4,0,0,4,0,0,0,4,4,0,0,3,5,0,0,3,3,0,5,4,0,0,0,5,3,0,0
Broderic Passmore,M,35,15,284,0,0,4,1,2,0,0,0,5,2,2,1,0,3,0,0,3,3,5,0,1,3,4,0,0,3,3,0,2,0,5,4,1,1,1,0,5,5,4,3,3,0,2,3,4,2
Bernie Oakenford,F,18,3,376,2,0,0,0,0,0,3,0,5,4,4,0,5,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,3,2,0,2,1,1,0,2,3,4,1,5,0,0,0,0,0,0
Zoe Praten,F,18,11,815,5,2,0,2,2,2,0,0,1,2,3,5,0,3,2,1,0,2,1,0,4,5,0,0,0,4,0,0,2,4,4,0,0,5,4,4,4,2,4,3,5,2,2,4,0,1
Jonas Balmforth,M,1,19,338,2,1,0,4,2,0,4,0,0,4,5,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,5,0,4,1,5,2,1,0,1,5,1,0,0,3,1,0,0
Moll Confait,F,1,9,672,3,0,2,5,4,1,0,1,1,4,3,0,0,5,1,0,4,1,1,0,2,3,4,4,0,1,4,0,5,2,5,4,2,0,4,0,1,1,0,1,1,0,0,0,4,4
Jamey Muckeen,M,1,8,186,4,0,0,5,1,4,2,0,0,0,0,1,5,0,0,1,0,0,0,0,0,5,0,0,0,3,0,1,3,4,4,3,4,5,2,1,5,3,4,3,3,0,3,3,0,2
Raye Dosdell,F,35,10,447,5,3,1,0,5,3,0,0,3,1,1,1,0,3,5,5,0,3,5,0,0,4,0,3,0,4,3,0,5,4,5,1,4,1,5,0,1,5,1,2,4,5,3,1,5,3
Jessey Noah,M,35,18,905,5,0,4,3,2,4,1,3,2,5,4,1,0,1,1,2,5,0,1,5,4,5,0,0,1,1,1,1,3,0,0,1,1,4,4,0,3,2,2,1,3,3,5,5,0,5
Quentin Lerwell,M,35,19,165,2,3,3,2,0,2,1,1,0,0,2,2,0,2,3,0,0,4,1,0,0,2,0,3,3,0,5,0,5,0,5,2,0,5,0,4,0,4,0,0,5,3,0,0,2,5
Yoshi Dorey,F,18,2,473,0,0,0,0,5,0,0,0,0,5,0,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,3,3,0,2,0,0,0,3,4,0,0,0,0,0,2,0
Broddy Parkins,M,56,8,307,2,0,0,4,0,3,3,0,0,0,1,0,2,0,0,0,3,2,0,1,0,0,3,0,0,0,0,4,4,0,4,4,1,0,0,5,5,1,4,5,0,0,3,0,0,0
Fidelity Deverille,F,35,15,627,0,3,4,2,5,5,0,3,2,2,4,0,1,1,0,4,2,2,1,1,1,1,0,1,4,5,2,2,5,5,4,2,3,3,5,5,5,0,2,0,0,0,1,3,0,1
Anson Whopples,M,56,19,947,0,2,0,4,0,5,3,3,4,5,4,5,0,0,1,0,0,0,0,0,1,3,0,2,2,0,5,0,5,0,5,3,5,0,3,0,2,4,5,4,4,1,5,0,0,4
Rea Hounsome,F,35,3,23,0,4,0,2,0,0,0,3,2,0,1,3,0,4,5,0,5,5,0,5,3,2,2,3,5,2,2,1,4,0,1,0,4,0,1,3,3,4,3,3,3,5,1,3,5,4
Trixy Hildrew,F,45,17,337,4,1,0,1,1,0,4,3,0,0,4,0,0,4,4,0,1,0,5,2,2,5,4,5,1,4,0,0,4,1,0,0,1,1,2,1,3,0,3,4,3,3,0,0,4,3
Rodger Philipard,M,35,3,969,0,0,2,5,0,0,0,0,0,3,5,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,3,0,2,0,1,0,5,5,4,3,0,0,0,4,3,0,0
Nikki Kunc,M,35,9,481,0,1,2,2,4,0,3,3,0,4,2,2,4,4,5,4,0,5,5,0,0,3,0,3,5,4,5,0,0,5,4,3,0,3,5,2,2,3,1,1,2,0,5,4,5,0
Robers Headington,M,35,9,143,4,0,0,3,5,0,0,1,1,2,1,0,0,0,0,2,1,0,0,0,2,5,3,4,1,2,4,0,3,5,0,2,0,1,4,0,4,0,4,0,0,0,1,1,3,3
Ingelbert De Matteis,M,35,2,127,5,0,1,2,0,2,2,0,0,4,5,0,5,5,0,0,3,1,1,0,4,0,2,0,3,0,4,0,4,4,5,3,0,0,0,3,1,3,2,5,0,0,0,0,0,0
Koressa Pearcey,F,45,15,924,0,0,0,3,2,4,1,3,5,0,4,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,3,0,0,4,4,1,1,0,4,3,1,5,2,0,0,1,0,3,0,0
Duncan Gillions,M,25,15,280,2,0,0,1,0,0,4,0,0,1,0,5,0,0,0,0,0,0,0,3,2,4,0,5,0,4,4,5,3,3,1,5,0,4,4,1,2,5,5,0,0,3,3,0,4,1
Yurik Petlyura,M,18,20,770,0,4,4,2,5,5,1,0,2,5,3,2,0,5,1,3,3,0,5,0,4,0,2,2,0,3,4,0,1,0,0,2,0,3,1,4,2,5,1,0,0,1,4,4,2,0
