Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Fabiano McSaul,M,56,2,603,2,0,3,0,0,3,0,5,2,0,2,1,5,4,4,2,3,0,4,1,4,5,3,2,4,0,4,1,5,3,0,1,0,2,4,2,2,2,3,1,0,0,5,2,5,1
Holly Puvia,F,45,7,70,0,1,4,5,0,0,0,0,0,2,5,5,0,0,0,0,0,0,0,4,0,0,5,0,0,4,4,1,0,1,4,0,0,2,4,4,0,0,0,0,0,0,0,0,0,2
Byrom Westwater,M,18,4,17,0,0,4,5,5,0,0,0,5,2,5,2,4,3,0,0,0,2,4,4,0,4,2,0,5,4,5,0,0,0,2,3,0,1,0,2,0,0,1,0,0,0,4,5,0,0
Wolfy Vaulkhard,M,45,15,612,3,0,0,4,0,1,4,3,2,5,5,4,2,5,5,2,4,1,1,2,5,2,4,5,3,2,0,3,4,5,5,2,0,2,4,1,2,3,5,5,0,1,1,1,1,4
Appolonia Depka,F,25,13,801,4,4,5,3,0,0,0,2,2,3,0,0,2,3,4,1,4,0,0,3,0,0,4,0,5,3,2,2,0,4,1,0,0,1,4,1,3,3,3,0,0,0,4,3,0,1
Athena Moggach,F,45,11,836,5,3,1,5,1,1,1,0,3,1,1,1,0,1,0,2,2,1,5,5,2,5,2,4,1,1,1,4,4,3,4,3,3,0,4,0,3,0,5,2,4,1,5,4,0,3
Sandy Bate,F,45,10,590,1,4,0,3,1,5,0,4,5,5,1,4,1,4,3,0,0,3,4,5,3,0,3,1,1,3,5,4,0,2,4,2,4,5,1,0,2,1,0,0,5,3,0,1,4,2
Danya Bastie,F,45,8,557,4,2,4,4,0,3,0,0,0,4,0,2,0,5,0,0,0,4,4,3,0,0,3,0,0,0,1,0,0,0,0,5,5,0,0,5,2,0,0,5,1,3,1,4,0,4
Katerina Reisin,F,35,15,186,1,2,1,0,2,0,4,0,4,3,4,1,4,3,4,0,2,0,1,4,1,0,3,5,2,1,1,2,3,0,0,4,3,2,5,2,4,0,4,3,1,4,4,0,2,2
Aprilette Baines,F,25,17,598,4,3,4,5,1,4,2,3,2,3,4,1,2,0,5,0,0,5,2,4,0,4,2,3,3,2,5,0,5,3,3,0,0,1,5,1,1,3,1,0,0,0,4,0,3,4
Avis Goldberg,F,50,1,740,4,0,3,1,0,4,1,2,3,1,2,5,3,0,0,1,4,0,1,1,1,4,4,0,1,0,4,5,1,5,1,0,3,5,0,2,3,5,3,2,4,4,5,0,0,1
Burton Lineham,M,45,16,787,1,3,1,1,4,5,3,5,0,5,4,1,4,3,2,3,1,4,0,0,4,3,0,0,2,3,5,0,1,3,3,3,0,3,0,1,4,0,5,5,0,0,1,2,0,4
Brittany Oatley,F,25,1,904,0,0,1,0,2,0,0,0,0,3,5,3,0,0,0,0,0,3,0,5,0,0,5,0,4,2,1,0,0,4,0,0,1,2,0,0,0,0,1,2,4,4,0,0,0,0
Lorin Zorzutti,M,45,11,118,3,4,1,2,1,0,0,0,0,1,4,5,0,0,0,3,0,5,4,0,5,2,0,4,0,4,3,0,5,2,0,2,3,2,2,0,5,0,5,2,4,1,2,0,0,0
Corabelle Fermer,F,1,7,79,3,0,3,1,2,3,0,0,4,5,2,1,0,4,5,4,0,5,3,1,2,0,0,2,0,0,3,3,4,1,3,2,3,2,2,5,1,4,5,4,4,2,1,4,5,1
Marchelle Capoun,F,1,18,173,3,0,2,5,5,0,0,1,5,4,5,5,1,0,1,5,0,4,0,5,0,0,5,0,3,0,5,0,0,3,2,4,0,0,4,0,4,4,1,0,0,0,4,0,4,0
Briana Kiddie,F,50,17,633,0,1,4,4,1,3,2,0,0,1,3,0,0,4,3,2,1,3,0,3,0,4,3,3,4,3,2,0,3,3,4,5,0,2,3,4,4,0,4,0,0,0,4,2,2,5
Parnell McInnery,M,45,5,946,0,0,2,3,1,0,0,2,2,0,5,0,2,0,5,0,0,5,4,2,5,0,0,4,3,1,1,2,0,2,0,0,2,0,4,5,3,3,3,0,0,4,0,4,1,1
Wiatt Cruickshank,M,56,15,700,1,0,0,4,0,0,0,0,0,5,5,4,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,3,0,0,0,1,0,2,0,0,2,0,3,0,5,4,0,0,0,0
Samuele Tytler,M,18,0,109,4,0,0,5,1,0,0,0,0,3,3,5,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,2,3,4,0,5,0,1,2,0,0,0,3,0,0,0,0,4,0,0
Orv Andrichak,M,35,0,590,0,0,0,3,3,0,0,0,0,3,2,2,0,0,0,0,0,3,0,0,0,0,0,0,5,0,2,0,0,0,4,0,0,3,0,0,0,0,0,0,1,0,5,0,0,0
Bernie Lismore,M,35,15,971,0,3,3,3,2,0,2,0,4,5,0,4,2,0,2,2,1,0,2,3,2,2,3,5,5,5,1,3,2,1,0,4,3,0,0,5,1,3,4,0,5,3,0,0,2,2
Wrennie Ciccone,F,35,14,946,2,0,0,5,0,2,4,1,1,2,0,0,5,3,0,3,5,0,1,3,2,2,2,5,4,0,0,3,0,3,5,3,3,0,4,0,3,3,3,0,5,3,0,2,0,0
Freemon Chasles,M,35,19,524,0,3,1,5,5,3,0,2,2,4,0,2,0,2,2,4,5,4,3,1,2,2,5,5,0,0,5,3,5,5,3,4,2,2,2,5,3,1,5,5,4,4,4,4,4,2
Karel Petrolli,M,50,15,969,2,3,2,1,0,1,2,3,2,3,4,2,0,2,5,1,5,4,4,4,5,3,4,4,4,0,0,0,5,2,4,1,2,5,2,3,2,3,3,3,2,2,0,3,1,4
Claudelle Vidloc,F,35,0,743,1,0,0,5,0,0,0,5,2,4,4,3,4,0,0,0,0,0,5,4,4,0,4,4,5,2,3,0,1,3,3,0,5,4,2,0,5,2,2,0,0,0,3,0,2,0
Isidoro Eltringham,M,56,3,480,2,2,1,2,0,5,4,5,3,4,0,3,3,5,0,2,1,3,5,3,4,5,0,4,2,2,1,4,2,3,1,1,5,0,0,3,2,3,5,4,3,5,0,2,2,4
Sigismundo Jandak,M,50,7,371,4,0,1,2,1,0,0,0,4,3,5,3,5,0,0,0,0,3,0,4,0,0,4,0,0,2,0,0,0,5,0,2,1,3,0,0,3,3,4,3,2,1,0,4,0,0
Vernon Byatt,M,45,2,685,1,1,0,2,1,4,0,4,4,0,2,1,5,0,5,2,2,2,0,1,0,0,3,4,4,0,3,2,0,5,1,4,0,3,5,3,1,2,1,0,1,0,4,0,5,4
Clotilda Bourgourd,F,45,13,245,4,0,5,0,4,0,2,3,0,5,0,4,3,5,5,5,1,1,5,2,2,5,0,4,1,2,5,2,4,2,5,3,5,0,4,1,2,5,4,1,3,1,4,0,1,0
Orran Spilstead,M,25,7,437,3,0,0,3,0,4,4,3,0,5,1,1,5,4,3,4,2,5,4,1,3,0,4,1,3,4,4,5,1,2,3,0,5,0,5,0,2,3,2,2,5,2,1,1,4,4
Sax Reichardt,M,35,0,764,0,0,4,2,1,0,0,0,0,0,0,5,0,0,3,3,0,3,0,0,0,0,3,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,5,1,0,0,5,2,0,0
Dacey Clilverd,F,25,16,770,0,1,3,3,3,5,0,4,0,3,1,5,4,5,3,4,1,3,0,1,4,5,0,2,1,0,1,2,5,2,0,0,5,2,1,5,2,0,1,0,0,0,0,3,3,1
Benita Mallon,F,25,17,459,3,0,0,2,0,5,1,5,2,1,2,4,5,4,0,0,5,0,4,0,4,0,4,0,3,0,1,1,0,5,3,3,0,0,3,0,5,3,4,0,0,0,0,1,2,0
Shell Coldwell,F,45,2,54,0,0,0,3,1,0,0,0,1,3,5,3,5,0,0,0,0,1,0,5,0,0,2,0,4,0,0,0,3,4,4,4,0,1,0,0,2,3,1,0,0,0,0,0,0,0
Anabel Rudinger,F,18,7,441,2,3,0,4,0,0,0,0,3,5,0,4,0,0,0,0,0,0,5,5,4,0,5,4,2,2,4,0,2,3,4,2,5,4,2,0,5,0,0,2,1,1,2,0,2,2
Grata Tolliday,F,18,4,581,0,1,5,3,0,0,0,1,5,3,3,1,1,0,0,0,0,0,0,3,0,0,5,0,2,0,0,2,0,3,5,3,0,4,4,0,1,4,0,0,0,0,0,4,4,5
