Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Florie Lintall,F,18,17,373,5,3,2,2,4,3,0,2,2,0,5,4,1,3,1,3,3,0,3,4,1,0,2,4,4,0,5,0,3,0,0,0,3,3,4,2,2,0,0,4,0,4,2,2,3,3
Ring Delouch,M,50,12,826,3,0,0,1,2,0,4,1,3,4,1,1,0,0,2,0,2,2,1,4,3,5,4,1,0,1,2,3,5,2,5,0,3,2,1,0,4,2,5,2,3,2,0,0,0,0
Christos Morkham,M,50,0,180,3,2,4,1,0,3,2,2,2,3,1,3,0,3,3,3,2,1,2,1,1,0,2,1,2,4,2,4,2,1,0,5,0,3,5,1,1,4,0,4,2,2,2,2,0,1
Wye Zanutti,M,18,12,307,0,0,4,5,0,1,0,1,4,1,0,1,2,0,2,3,0,4,5,5,2,0,3,3,5,0,0,4,5,1,4,1,5,5,2,2,3,1,0,0,0,0,3,5,5,5
De witt Kertess,M,35,17,452,2,0,0,4,0,0,2,0,5,0,3,5,0,0,4,0,2,0,1,3,2,3,4,4,0,3,0,5,4,4,3,2,0,3,3,2,0,5,0,4,0,3,3,4,0,0
Silvan Moakes,M,50,1,282,3,1,0,0,0,3,4,3,2,5,5,5,1,3,5,0,0,4,1,5,4,0,2,2,3,3,4,1,0,2,5,3,5,0,4,2,1,3,3,1,0,2,3,0,4,3
Laurianne Lorraway,F,56,4,285,5,0,0,5,5,1,0,0,5,1,0,4,0,1,4,1,1,3,3,3,3,5,4,3,4,4,4,2,3,2,2,0,1,4,0,3,5,1,2,2,5,1,3,0,1,3
Giulio Antonnikov,M,1,8,201,3,4,4,3,2,4,0,1,3,2,5,5,1,3,3,4,3,5,5,3,1,1,2,4,5,4,1,3,4,5,2,3,2,4,0,4,0,1,4,2,2,1,3,0,4,1
Gabriela Prewett,F,50,3,262,4,3,1,2,0,0,0,4,0,0,3,0,0,4,4,1,4,0,2,1,4,0,0,0,0,2,5,0,0,5,0,0,4,0,0,3,0,0,2,3,0,3,4,1,4,0
Byrann Verralls,M,18,0,33,0,4,0,5,1,0,2,0,0,5,1,1,2,0,1,0,4,5,2,5,2,1,2,4,5,2,3,3,4,4,4,4,0,5,5,0,2,2,0,2,0,5,1,5,5,0
Stinky Roark,M,35,15,12,0,4,0,5,0,0,4,0,4,4,3,3,3,5,2,0,1,3,5,0,0,0,0,2,2,4,3,0,0,4,5,1,0,4,5,1,4,2,0,3,0,2,5,0,0,0
Gerik Raffan,M,25,7,222,5,2,5,5,4,0,3,2,5,3,1,5,0,0,3,0,1,4,1,4,1,3,2,0,5,4,5,3,0,2,4,4,2,4,3,2,3,5,0,4,0,1,5,0,1,4
Judd Yewen,M,25,7,326,0,0,0,0,1,1,0,0,1,0,3,0,0,2,0,4,1,0,2,0,0,0,2,0,5,0,0,0,0,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,4
Iggy Firpi,M,35,18,358,0,0,2,1,3,2,3,0,1,2,4,0,0,5,0,4,3,0,1,0,0,0,4,0,2,2,2,0,0,1,5,5,0,4,2,0,2,0,4,0,5,0,0,0,0,4
Mitch Grewer,M,56,4,328,1,3,3,2,4,4,0,3,3,5,1,1,1,0,0,1,5,4,4,0,4,2,2,5,0,0,5,0,0,4,0,0,4,2,0,1,4,1,0,0,0,3,4,1,4,3
Thibaut Gillings,M,25,19,220,0,1,2,1,0,1,4,1,5,1,1,4,0,4,2,3,5,5,0,0,4,5,4,2,5,1,5,0,0,4,5,1,0,1,3,4,5,4,0,4,0,5,1,2,3,1
Alphard Antonchik,M,35,3,534,3,0,0,5,0,0,0,4,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,4,0,0,0,3,4,0,4,0,2,0,3,0,2,0,0,0
Laurens Fishly,M,25,15,380,5,1,0,4,1,5,1,3,5,5,2,0,1,4,5,3,4,4,0,5,0,0,0,3,4,5,5,0,5,1,5,1,4,2,5,1,5,1,0,0,0,0,3,1,4,3
Brana Ridde,F,45,17,16,3,0,0,5,0,0,1,0,0,0,2,0,5,0,0,0,1,1,4,0,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,2,2,0
Sammie Murtagh,M,25,15,907,0,3,5,2,0,0,0,0,3,5,3,4,5,0,0,0,1,0,1,0,0,5,2,0,0,4,3,3,0,1,0,0,4,0,0,2,4,0,0,0,0,0,3,5,0,0
Harman Ciotti,M,25,1,946,0,0,0,5,0,0,3,2,3,2,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,3,0,0,0,5,5,0,0,0,4,2,0,0,3,0,0,0,0,0,0,0
Cherrita Gration,F,45,8,850,1,0,1,3,2,0,2,1,3,4,3,0,2,0,5,2,5,0,0,3,2,3,2,0,0,3,4,3,4,2,2,0,0,2,0,3,0,1,0,3,0,1,0,3,2,0
Collie Davids,F,56,16,630,0,0,0,5,1,0,0,3,3,2,0,0,0,5,5,0,5,1,4,4,5,4,4,3,2,3,2,4,3,4,4,3,2,2,0,0,2,0,3,0,5,0,4,3,0,0
Harris Cayzer,M,1,19,89,5,4,1,4,1,5,3,0,1,5,2,0,0,4,5,5,0,3,1,3,4,4,4,5,5,4,3,0,3,4,5,5,2,5,5,4,1,0,5,1,1,0,3,0,2,5
Crosby Beacroft,M,35,12,280,5,0,0,3,0,0,2,0,2,0,1,4,0,0,0,3,1,0,4,0,0,3,0,0,0,3,2,0,4,1,0,3,0,0,1,0,0,0,5,0,2,0,0,3,0,0
Zechariah Matteini,M,18,4,582,5,0,3,1,1,0,2,2,3,5,1,3,0,0,0,0,3,0,1,0,0,3,0,3,0,5,2,0,4,4,3,3,0,4,3,0,4,0,3,0,0,0,0,0,0,0
Rubia Braniff,F,25,20,128,0,1,0,1,1,1,0,0,4,0,5,0,0,5,0,0,4,0,5,0,4,3,0,5,3,1,4,1,3,0,2,0,0,5,2,1,4,0,0,0,0,0,2,5,0,0
Eachelle Clench,F,18,8,325,3,0,5,3,0,0,0,0,0,0,4,0,0,2,0,0,4,3,2,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Herminia Dalgleish,F,50,8,301,1,0,0,4,1,3,4,2,0,1,1,4,0,1,5,3,3,2,2,5,3,4,0,3,4,5,0,0,5,0,3,0,0,4,2,0,0,1,0,5,0,3,4,0,0,3
Amabelle Galle,F,25,11,230,4,0,0,3,0,4,0,2,2,2,3,4,0,0,0,5,2,0,0,0,0,2,0,0,0,3,0,0,2,4,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
Johny Spurr,M,35,12,436,0,0,1,4,5,1,0,3,0,4,5,0,0,0,0,0,2,0,5,0,0,2,0,0,0,1,2,0,1,1,0,0,0,0,4,5,0,0,4,0,2,0,0,3,0,0
Brose Desforges,M,25,9,49,0,0,1,5,0,1,0,2,0,0,5,5,5,1,0,0,1,0,1,0,1,0,0,3,5,0,2,3,0,1,3,0,3,1,0,1,3,0,3,0,0,0,0,5,3,5
Kathie O'Toole,F,56,7,313,0,0,0,5,0,3,0,4,5,0,1,4,0,2,2,0,4,0,4,3,3,0,3,3,4,0,1,0,0,2,2,1,3,4,4,3,4,1,5,5,4,3,3,2,5,2
Maurits McGinnell,M,45,15,952,0,2,1,3,2,1,3,5,4,0,0,0,2,5,3,0,3,0,2,1,0,0,3,0,4,2,1,4,2,0,3,4,0,0,2,3,1,4,1,2,1,0,2,0,2,0
Sibylla Orwell,F,56,4,10,5,3,3,5,4,0,0,3,2,0,2,0,0,0,0,0,3,2,5,4,1,5,4,3,5,0,5,0,2,2,4,0,5,5,1,1,0,0,0,4,0,0,1,5,5,4
Israel Fairnington,M,50,4,265,3,0,1,1,0,2,3,3,5,0,1,1,2,4,1,3,4,3,0,4,5,0,4,4,3,0,5,2,3,2,4,5,1,0,3,4,4,5,3,3,0,1,3,3,5,2
Andres Olensby,M,18,17,100,2,0,0,5,0,0,2,1,0,4,3,1,0,1,2,0,2,2,1,0,3,0,0,2,5,4,4,0,0,0,5,0,1,3,4,1,1,0,4,0,2,0,1,0,0,5
Cami Pring,F,18,5,915,1,3,2,1,1,0,4,5,2,2,1,5,2,5,3,0,5,4,0,1,1,5,2,1,0,4,5,3,4,5,5,0,4,5,4,1,2,5,5,1,1,4,1,2,5,0
Kendrick Arrault,M,25,12,432,5,3,4,4,0,1,0,2,3,0,4,0,2,0,3,0,3,4,0,0,0,2,0,0,0,1,5,2,0,1,3,4,4,4,3,5,2,0,5,0,3,0,1,0,5,0
Bruis Seamarke,M,18,11,370,1,0,0,5,0,4,0,2,0,5,4,0,0,0,0,5,4,0,3,0,0,0,0,0,0,1,5,4,0,4,0,3,0,2,0,4,0,0,0,0,0,0,0,2,0,3
Reamonn Elphinstone,M,56,19,453,0,0,2,2,3,1,2,4,5,2,2,0,1,0,0,4,3,3,2,4,3,1,3,2,0,0,2,0,5,3,1,3,0,5,2,2,2,0,5,0,5,0,0,1,4,0
Joseito Boarder,M,56,16,215,1,0,3,1,0,3,0,2,2,2,1,4,2,1,5,5,5,2,3,3,3,1,2,1,4,4,0,4,5,3,2,0,3,4,4,1,0,2,0,5,0,3,3,5,5,3
Neron Cristobal,M,50,4,970,5,0,0,5,0,1,2,0,0,0,1,0,0,0,0,2,2,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0
Guntar Fairest,M,18,10,131,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,0,0,0,0,2,0,3,0,0,0,0,0
Hadley Rigolle,M,18,15,141,3,0,0,5,5,2,0,2,2,2,4,1,2,3,5,1,1,3,1,5,1,1,3,3,4,3,0,4,5,2,0,1,0,1,0,1,0,1,0,0,2,0,4,0,2,3
Anna-diane Carde,F,45,15,338,1,4,5,5,1,1,0,0,4,5,2,2,2,0,3,1,4,4,1,4,1,5,5,0,5,5,3,3,0,2,4,4,2,2,3,2,1,2,5,2,1,1,3,4,1,1
Albrecht Roskell,M,50,12,984,0,3,2,3,3,0,0,2,4,1,5,0,5,0,2,5,3,0,4,2,2,0,0,4,0,3,1,4,0,1,2,0,3,4,2,1,2,4,4,0,1,0,2,3,1,0
Peggy Foucher,F,35,13,906,1,4,2,4,3,0,1,0,3,1,2,0,0,0,1,0,3,4,5,0,4,3,5,5,0,1,4,0,5,5,2,0,2,1,4,5,1,0,5,5,1,3,3,0,1,0
Mollie Hounsom,F,50,17,837,4,1,3,1,3,5,0,5,5,2,5,1,2,1,5,5,0,3,0,2,4,4,3,5,3,1,5,2,4,4,5,1,2,2,2,4,2,3,0,3,0,3,0,2,2,1
Dwayne Shotton,M,50,6,54,3,0,2,1,0,3,0,2,0,2,1,4,2,4,2,3,1,3,2,0,0,3,0,3,3,2,0,2,4,1,5,0,0,4,1,1,1,2,3,4,0,2,0,3,5,2
