Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Lou Burtwistle,M,50,18,77,2,0,0,0,3,5,4,0,0,1,5,0,0,0,0,0,0,0,0,4,0,5,4,0,0,5,3,5,1,2,3,0,5,3,3,3,2,0,2,4,0,0,0,0,0,0
Ebony Camplen,F,1,13,131,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,1,4,4,3,1,1,3,0,1,3,0,0,0,0,0,3,0,0
Vivi Burchill,F,35,2,933,2,1,0,4,0,1,1,0,5,3,5,0,0,2,1,0,0,0,0,0,5,0,4,0,0,5,0,0,0,5,3,3,0,2,5,0,3,0,0,0,0,3,0,0,0,0
Jori Braywood,F,25,7,148,2,4,4,2,0,4,1,4,3,4,2,0,0,4,2,1,0,3,5,0,3,0,2,4,3,2,3,0,5,0,5,2,0,4,3,0,3,4,1,3,2,5,4,3,0,0
Etty Everingham,F,35,11,856,2,0,0,5,0,0,4,0,1,0,4,0,1,0,0,3,4,1,0,3,4,2,2,4,0,4,4,4,2,3,3,3,1,3,2,2,1,4,0,3,0,0,5,0,0,5
Doy Brew,M,56,12,10,0,0,2,4,2,0,0,0,0,0,2,0,0,0,0,0,4,5,5,1,0,5,3,3,0,0,4,4,1,5,0,4,3,1,0,4,5,1,3,0,0,0,5,0,0,0
Rae Spelman,F,25,4,339,2,0,3,2,0,2,3,1,2,0,4,2,0,3,0,3,0,5,0,1,4,2,2,5,3,2,2,1,5,5,4,3,1,3,0,3,2,1,5,0,2,4,2,0,0,0
Flss Jeffry,F,18,5,786,1,0,0,5,1,0,0,1,5,3,4,2,3,0,0,3,0,0,0,0,2,3,0,4,1,2,4,0,0,1,0,4,5,5,1,4,3,5,0,0,0,0,0,4,3,0
Leslie Domerc,M,1,2,625,0,4,0,3,0,1,4,0,2,5,0,2,0,4,3,0,2,5,3,5,1,4,4,3,0,2,0,0,3,3,4,3,0,2,0,5,4,1,4,4,2,3,3,0,0,5
Devonna Yerrall,F,35,15,974,2,0,0,0,5,3,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,0,5,4,0,3,0,1,0,4,1,3,4,0,0,0,0,5,5,0
Micheal Oldroyde,M,50,3,847,0,0,4,2,0,0,0,0,0,5,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,4,4,0,1,0,0,3,3,2,0,0,0,0,3,0,0
Sal Bowfin,M,25,12,42,0,0,0,4,3,2,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,2,3,0,3,3,0,0,0,0,0,0,0,0
Willey Posvner,M,50,8,833,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,1,3,2,0,4,5,4,0,1,0,4,0,0,0,0,1,0,0
Ginelle Sherwood,F,45,15,796,4,0,4,2,4,0,0,1,5,5,4,1,4,0,1,2,5,2,2,1,5,1,2,5,2,2,4,3,4,2,5,5,1,1,5,3,5,2,4,5,1,2,5,1,0,4
Shay O'Crigan,F,56,18,965,2,1,1,4,3,1,3,0,4,5,3,3,5,2,3,3,0,1,1,0,5,0,4,3,2,5,4,0,3,2,5,4,0,4,2,2,3,5,3,1,2,1,0,3,1,0
Addy MacInnes,F,25,0,62,0,0,0,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,0,5,4,0,4,4,0,0,0,0,0,2,0,0
Jaynell Peat,F,25,16,465,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,3,5,1,1,4,5,0,3,2,0,0,0,0,3,0,0,0
Trudy Moreinu,F,25,17,681,1,0,5,2,5,0,4,0,0,5,2,5,4,0,0,1,4,3,5,3,2,4,0,4,0,4,3,1,2,0,3,4,0,4,0,1,2,1,5,3,4,3,2,2,2,2
Mill Follin,M,18,13,838,2,0,2,5,3,0,4,1,1,2,5,0,0,0,4,2,0,4,2,3,2,3,2,5,5,2,2,0,4,3,2,2,4,0,2,2,3,5,2,4,3,3,1,2,4,3
Emelita Garrod,F,18,10,928,5,0,0,3,3,2,2,3,5,4,5,5,4,0,0,0,1,0,0,0,2,0,4,5,2,2,0,0,5,4,2,3,0,5,4,0,3,2,0,1,0,0,2,0,4,2
Fredelia Nowlan,F,1,19,220,2,3,0,4,0,5,3,1,3,2,5,0,5,3,0,0,0,2,4,0,4,2,4,5,3,5,2,0,3,1,4,4,3,0,0,5,5,4,2,5,0,0,1,0,0,2
Durante Mourgue,M,35,12,132,1,1,0,3,1,1,4,3,2,4,5,5,0,1,2,2,4,1,1,2,4,3,5,0,1,1,1,3,3,1,2,2,1,5,4,0,1,5,4,0,5,2,5,2,3,0
Jemie Doumer,F,56,8,220,0,0,0,5,0,1,4,2,5,1,1,2,3,3,4,0,0,0,4,1,1,3,0,4,4,2,3,4,0,2,0,1,1,1,5,2,5,5,0,2,1,3,1,3,2,4
Justinn Crossland,F,25,10,436,1,2,2,5,5,4,3,0,0,2,2,0,5,2,1,4,0,4,2,0,2,0,0,5,0,0,5,4,2,0,4,2,5,1,4,5,3,4,1,2,3,3,1,4,4,3
Thalia Luesley,F,25,11,933,0,0,3,4,3,5,1,2,0,3,3,0,0,0,0,4,0,1,4,0,0,5,5,0,0,2,1,0,0,1,0,2,0,3,0,0,5,4,0,0,0,0,0,2,0,0
Jessalyn Seville,F,50,2,48,5,2,5,1,0,3,1,3,5,1,3,0,0,3,4,4,2,0,4,5,1,0,3,4,4,3,5,5,5,1,0,3,0,1,1,1,1,4,3,1,3,3,3,0,2,5
Philippa Pauer,F,50,13,468,5,0,0,2,0,2,0,0,3,1,5,0,0,0,0,0,3,0,0,0,4,2,2,0,0,4,0,5,2,3,0,5,3,3,4,0,5,0,4,0,0,0,0,0,1,0
Sophia Woloschinski,F,56,12,911,2,4,4,1,2,5,4,0,0,4,0,4,0,5,3,5,0,2,1,3,0,0,0,4,0,0,0,0,3,3,2,4,0,2,1,1,1,1,2,3,0,4,4,1,4,0
Jamill Shubotham,M,35,5,953,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,1,0,3,0,0,3,0,5,0,4,3,0,3,4,0,1,3,3,0,0,0,0,4,0,0
Mickie Turford,M,50,6,953,1,0,3,5,1,3,2,1,4,1,2,0,5,3,3,4,5,4,0,1,5,4,4,4,2,5,1,1,3,0,2,3,0,5,0,3,5,4,5,5,0,2,0,4,2,0
Hailey Venable,M,25,1,42,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,4,0,2,0,4,0,1,3,0,0,0,0,5,0,3,0
Ruthie Chisnall,F,1,5,793,3,2,0,4,0,1,0,0,0,2,1,0,0,2,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,2,1,5,3,0,5,4,0,1,1,1,1,3,4,0
Wiley Volk,M,35,9,492,0,0,4,5,2,0,0,0,0,4,4,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,5,0,3,5,5,0,5,5,2,1,4,0,0,3,0,1,0,0
Zane Joost,M,25,11,77,1,0,1,5,0,1,2,1,2,0,5,0,5,0,0,0,0,2,0,0,3,3,2,0,0,2,4,0,4,5,4,2,2,1,0,3,2,0,0,5,0,0,3,0,0,0
Jose Silber,M,18,19,443,2,0,4,1,4,3,4,4,0,0,0,0,0,0,0,1,0,3,5,0,0,2,5,0,4,2,3,0,5,0,0,3,5,0,0,1,3,4,0,1,0,0,0,5,0,0
Kip Lackner,F,1,5,110,3,0,0,2,0,5,3,2,0,0,2,0,5,4,4,2,0,0,0,0,3,4,4,3,0,0,3,0,4,2,4,0,0,2,1,0,2,0,3,5,0,0,0,0,3,0
Bobbette Wrightem,F,25,14,80,1,0,2,5,0,5,4,3,3,5,3,2,1,1,3,2,3,2,4,3,1,2,5,4,4,1,2,5,0,4,1,0,1,1,0,1,3,1,1,4,1,3,0,2,2,4
Frankie Matic,F,45,2,465,4,2,4,1,4,2,4,3,0,4,4,1,0,5,5,5,1,5,0,4,2,3,3,1,2,3,1,4,5,2,1,1,5,5,5,1,0,2,2,3,4,5,2,1,0,0
Millicent Ridding,F,45,5,201,2,1,4,1,2,0,4,0,1,0,2,4,1,0,2,0,0,3,5,0,2,0,2,0,0,1,3,3,0,5,4,4,4,4,5,3,4,3,0,0,0,1,5,0,5,0
Eustace Vandenhoff,M,25,3,493,5,3,0,2,4,3,0,3,0,5,3,3,0,2,3,0,2,0,1,3,1,5,0,1,4,0,0,5,1,4,4,2,0,4,0,0,0,0,3,2,4,4,3,5,0,0
Hastings Burley,M,25,15,354,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,0,1,2,0,0,3,2,1,5,0,0,0,1,3,0,5,5,5,2,0,0,0,0,0,0,0
Ricoriki Rusling,M,35,5,462,4,0,0,4,0,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,4,1,0,0,3,3,0,0,0,4,4,5,4,5,5,0,5,5,0,4,0,0,0,0,0,0
Gradeigh Hallex,M,25,7,330,0,3,0,0,3,0,4,1,2,5,2,3,0,0,0,4,3,0,0,0,1,0,0,2,4,2,5,0,4,5,4,3,0,4,1,1,0,3,0,5,2,4,2,2,0,1
Griff Kiddye,M,25,7,309,2,0,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,3,1,0,4,4,0,3,4,3,4,0,0,3,0,0,0
Stavros Oag,M,56,15,983,4,1,4,1,0,1,0,0,2,5,5,0,0,4,2,0,1,4,1,2,4,5,4,2,0,2,5,3,2,2,2,0,5,3,4,0,0,2,4,5,5,2,5,3,1,5
Aggy Schnieder,F,25,7,925,2,1,3,0,1,5,4,2,4,0,4,0,0,0,0,0,4,1,0,0,2,4,4,2,1,1,2,0,4,5,5,0,5,5,4,1,2,0,3,1,0,0,5,4,0,0
Michelina Harmes,F,35,6,245,4,4,2,4,0,1,4,0,0,2,2,3,0,3,5,0,0,0,2,5,5,0,0,3,0,4,4,1,4,0,4,1,5,1,4,1,3,2,5,4,3,3,4,0,0,4
Anselm Eilhermann,M,45,4,843,5,0,0,1,1,1,0,1,5,0,0,1,0,0,1,0,3,0,0,0,1,0,3,2,4,2,5,0,4,0,0,4,0,0,3,4,1,5,4,1,4,1,2,4,5,2
Kenon Hawkeswood,M,45,12,969,1,0,3,5,4,4,4,3,2,4,3,2,0,0,1,0,2,5,0,3,3,3,4,1,5,2,2,0,3,0,4,4,0,2,5,1,3,1,5,0,5,1,5,5,1,5
Goddard Piggin,M,35,9,481,3,4,0,0,3,1,0,0,2,4,2,0,0,4,0,3,0,1,3,0,0,3,5,0,0,2,0,0,3,3,0,0,0,2,4,4,5,2,1,0,0,0,5,2,0,0
Amabelle O'Henecan,F,25,2,765,0,4,4,2,4,5,4,3,2,2,0,1,0,3,5,3,1,1,2,1,1,1,4,3,1,4,2,1,0,3,0,2,1,0,1,3,0,0,3,2,1,4,4,4,0,0
Mandi Tythe,F,35,19,80,1,0,5,3,1,1,4,3,3,1,1,4,0,1,3,3,3,2,4,3,1,1,5,4,0,1,2,1,0,0,5,5,5,1,0,5,3,1,0,0,4,4,1,3,2,3
Yuri Lourenco,M,25,0,136,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,0,0,4,5,5,4,0,5,0,0,2,1,0,2,0,0,0,2,0,0
Terri Febvre,F,45,6,751,3,3,0,3,4,2,3,3,0,3,0,0,5,2,1,4,0,0,0,3,4,2,0,5,1,0,5,0,2,0,4,0,5,1,1,3,5,3,1,5,0,0,1,5,0,1
Therese Gomersal,F,56,0,590,2,1,0,1,4,3,2,3,1,4,0,4,3,2,1,3,4,0,0,5,4,2,2,5,1,1,5,0,2,0,2,3,5,1,1,3,2,1,2,1,4,1,0,4,2,3
Benedetto Sigsworth,M,50,18,54,3,0,0,5,0,0,0,0,0,0,3,0,0,0,0,1,4,0,0,0,0,0,4,0,0,0,0,5,5,3,0,0,0,2,4,0,5,0,2,0,0,0,0,3,0,0
Gav Saffen,M,35,14,871,0,4,0,1,0,1,0,0,5,5,2,0,0,4,2,2,0,0,5,0,5,1,2,0,0,2,0,0,3,0,3,1,4,4,1,0,4,5,5,0,0,1,4,0,4,0
Olwen Gregg,F,45,15,605,3,0,0,5,4,3,1,1,2,0,4,1,0,3,4,0,4,3,4,5,4,3,3,4,4,2,2,4,3,3,0,1,5,5,0,1,5,2,2,4,1,1,0,5,0,4
Berkeley Carmichael,M,45,2,990,2,4,0,2,0,1,4,0,4,1,0,0,2,2,1,3,0,0,0,3,2,4,0,5,2,3,5,3,0,5,0,3,0,4,2,1,1,4,3,4,0,4,3,0,4,2
Claudie Radeliffe,F,35,5,148,0,0,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,3,0,1,4,5,0,5,4,0,0,1,4,0,0,0,0,0,0,0,0
