Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Missie Fifoot,F,1,0,296,0,2,0,2,3,4,3,3,0,2,5,3,1,2,2,2,0,3,5,0,4,3,0,4,1,3,4,5,1,0,2,5,2,5,4,2,4,0,4,1,2,3,3,4,5,1
Josh Akett,M,25,20,951,2,1,1,1,2,5,4,0,2,3,0,1,5,2,1,3,0,4,4,0,1,1,0,5,1,3,3,1,3,3,3,5,3,1,5,4,3,0,1,3,1,1,3,5,2,5
Nikolas Gullam,M,35,14,941,5,0,1,1,2,2,2,5,4,5,5,1,0,1,0,2,5,0,1,4,2,0,2,4,0,0,3,4,0,0,2,4,0,3,5,4,4,2,1,2,3,2,5,1,0,0
Morie Brumbie,M,56,0,443,0,1,0,4,5,1,0,0,0,0,0,5,1,5,4,0,4,0,0,3,5,3,4,1,1,0,0,3,3,5,5,0,0,3,5,1,0,2,3,5,0,0,3,3,0,3
Dickie Grute,M,45,10,940,2,2,3,1,3,4,1,3,3,4,0,1,1,5,1,3,0,4,2,1,2,4,3,5,1,0,0,1,5,5,5,0,0,3,4,5,2,4,3,4,0,1,4,2,2,5
Dulcea Saxby,F,25,17,104,4,0,0,5,3,4,0,2,1,4,5,0,0,0,0,0,5,2,1,0,0,3,2,0,2,3,3,4,4,4,5,0,0,3,3,3,3,0,2,5,0,4,0,1,0,0
Krisha Karlolak,M,25,1,104,0,3,3,1,2,1,0,3,0,1,3,1,4,0,5,0,0,2,0,0,3,0,0,0,3,0,0,2,4,2,0,1,2,0,0,2,1,4,3,0,0,1,0,3,4,3
Colin Coatman,M,18,3,445,3,0,0,4,0,1,0,5,0,3,3,5,0,0,3,0,0,5,4,3,5,0,0,0,4,0,2,1,0,0,0,2,0,0,0,0,3,1,5,0,4,0,0,4,0,0
Diann Ragge,F,25,20,272,3,3,0,2,2,2,0,5,0,5,3,2,3,3,3,1,2,2,0,4,1,1,4,1,1,0,2,5,4,3,2,1,1,4,5,5,4,3,1,5,4,2,1,0,2,5
Roxanne Draycott,F,50,6,430,2,4,0,5,4,2,1,1,3,0,3,1,5,3,4,1,0,0,1,2,4,1,5,3,0,0,5,0,4,2,4,3,5,4,3,1,4,3,3,0,2,3,3,4,1,3
Jasmin Ordelt,F,45,2,531,2,4,5,4,4,5,2,1,4,1,0,0,4,1,4,2,1,3,0,3,3,5,4,1,0,0,5,0,4,4,1,0,3,1,1,3,3,2,5,3,0,1,3,2,2,3
Myles Shellcross,M,25,9,923,5,4,2,2,4,3,2,1,1,1,2,1,0,3,0,5,4,2,0,0,5,3,2,4,3,0,4,3,4,1,1,0,0,1,3,0,4,0,3,5,0,0,0,0,0,4
Arlin Mitrovic,M,56,8,53,1,3,3,1,0,0,3,0,4,4,2,2,0,1,0,4,2,0,2,0,3,0,2,0,5,0,0,0,4,0,5,0,0,2,0,5,0,0,1,0,1,1,0,3,0,3
Eleanor Kytley,F,25,18,410,4,3,1,1,0,2,1,1,4,1,5,1,0,3,4,0,3,1,5,3,2,1,5,0,1,2,1,1,2,1,1,5,4,3,5,0,1,2,4,0,2,0,0,5,3,3
Lorraine O'Rafferty,F,18,4,336,1,4,4,2,2,0,2,0,1,4,2,2,1,1,3,2,0,4,2,5,2,0,4,4,5,4,0,5,5,4,4,0,0,4,3,4,0,4,0,0,2,1,3,3,0,0
Stavro Caughte,M,25,5,857,4,0,0,5,4,1,0,3,4,4,0,2,0,4,1,0,3,1,1,3,2,5,5,3,2,4,5,0,2,1,5,4,5,3,5,0,4,1,3,0,0,0,0,3,5,0
Gillie Colmer,F,18,20,70,4,3,3,3,3,4,4,3,1,2,1,3,4,0,5,3,0,3,4,5,4,1,4,3,5,0,5,5,5,1,4,0,0,2,3,1,0,3,2,0,4,3,2,0,0,2
Den Veschi,M,25,0,274,5,0,5,5,3,0,0,0,2,0,5,0,1,1,0,0,1,3,1,0,0,1,4,0,3,0,0,1,2,0,3,0,0,3,0,0,1,0,5,2,0,2,0,4,5,0
Laverna Sallenger,F,25,3,346,2,0,1,5,4,2,0,3,0,4,0,0,0,0,0,1,0,3,3,0,4,4,0,0,0,4,5,0,0,3,0,0,0,2,0,3,0,0,5,3,0,3,4,0,0,0
Margot Fazackerley,F,25,8,236,5,1,2,4,1,0,0,5,0,4,5,0,1,5,1,0,3,0,0,3,3,2,5,3,4,3,2,1,4,4,2,1,5,2,0,5,4,0,2,2,0,1,3,2,1,3
Alvy Fancett,M,18,15,502,2,0,0,5,4,0,2,3,0,4,0,0,0,2,0,2,0,0,3,0,1,2,0,3,0,2,5,0,4,2,0,0,0,5,3,3,0,0,1,2,0,1,0,0,1,0
