Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Arden Elmes,F,50,5,231,0,0,0,3,0,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,5,0,1,0,1,4,5,0,0,5,2,0,0,0,0,0,0
Nev Faulder,M,1,8,801,1,0,0,1,4,5,3,5,0,1,1,3,0,3,5,2,4,1,1,5,3,1,4,0,5,2,3,2,2,2,5,2,3,0,3,0,0,0,4,3,2,3,0,0,0,3
Byran Raxworthy,M,25,2,750,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,5,3,5,0,0,0,0,0,0,0,3,0,0
Marnie Sansum,F,35,7,801,4,3,0,0,0,0,0,0,0,2,4,0,0,3,0,5,0,0,0,3,0,3,0,3,0,0,4,0,0,0,2,0,5,5,4,2,5,0,0,0,0,0,4,2,1,1
Trever Yoell,M,56,16,280,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,0,3,0,4,0,4,0,3,4,4,4,0,3,0,0,3,0,0,0,0,0,5,0,2,5,0
Marna Rodder,F,45,19,346,4,0,5,1,1,2,1,4,1,2,2,0,0,4,5,2,2,4,2,0,4,0,0,3,2,3,4,2,4,2,1,0,3,5,4,1,0,3,4,0,0,1,3,0,5,5
Marigold Warmisham,F,35,2,339,3,0,0,1,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,4,2,0,0,4,0,4,0,0,0,0,0,0,0,2,0,0
Rand Croxall,M,1,16,606,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,5,0,0,0,4,0,0,0,3,0,3,0,0,3,3,0,5,0,0,0,0,1,0,0,0,4,3,0,0
Rodolfo Rivitt,M,35,20,925,1,0,0,5,3,3,0,2,4,5,1,0,0,0,0,1,3,1,0,3,2,5,0,0,4,0,0,0,2,4,0,0,4,4,1,5,0,0,0,2,5,5,5,1,3,0
Arthur Brettell,M,56,9,907,3,1,1,4,2,2,4,0,0,5,4,3,0,4,5,0,1,0,4,1,4,3,4,5,5,2,2,4,3,5,1,1,3,4,0,0,4,1,4,1,1,1,1,3,2,0
Tab Bowfin,M,56,8,655,0,0,3,0,1,0,0,0,0,4,1,0,0,0,1,0,2,0,3,5,4,1,3,0,3,1,0,4,3,1,0,4,0,5,2,0,5,1,3,0,0,4,0,3,0,0
Kain Lemerie,M,45,19,820,4,3,0,3,3,2,0,0,5,0,1,5,0,0,0,2,2,3,0,0,4,0,0,2,5,0,4,4,1,2,2,0,1,2,0,3,5,4,0,2,4,0,4,0,5,0
Ada Videan,F,1,10,6,2,0,0,4,0,0,0,0,0,4,1,0,2,0,0,0,5,0,5,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0
