Name,Gender,Age,Occupation,ZIP-code,2,56,247,260,653,673,810,885,1009,1073,1097,1126,1525,1654,1702,1750,1881,1920,1967,2017,2021,2043,2086,2087,2093,2100,2105,2138,2143,2174,2193,2253,2399,2628,2797,2872,2968,3393,3438,3439,3440,3466,3479,3489,3877,3889
Terrell Holby,M,18,10,231,0,0,3,1,4,0,3,0,2,1,1,1,1,0,3,0,4,5,0,5,2,1,3,4,0,0,3,3,2,4,4,5,2,5,3,0,2,2,0,2,0,4,3,0,4,0
Kent Edland,M,25,17,557,3,0,0,0,3,2,1,0,0,5,2,2,0,4,1,0,0,4,5,0,3,0,2,1,3,0,0,1,4,3,0,4,0,2,5,1,0,1,0,1,0,5,3,1,0,2
Jewell O'Calleran,F,56,7,24,2,0,4,3,0,3,3,4,2,2,3,4,3,2,5,0,4,2,5,3,3,0,2,1,4,0,4,0,1,1,2,1,1,0,4,5,2,1,0,0,0,3,3,4,5,3
Jonathon MacAnulty,M,45,12,114,0,0,3,3,1,3,4,3,3,2,1,3,2,2,5,3,5,5,2,4,2,5,3,5,2,5,2,2,0,1,5,1,5,5,5,4,0,5,0,0,0,0,3,2,2,3
Nell Seyffert,F,1,17,26,3,0,0,2,2,0,4,0,3,0,4,3,0,2,2,0,1,1,0,4,1,5,4,5,3,5,3,1,1,3,1,5,1,3,1,1,2,2,0,4,0,4,5,4,4,2
Joe Olexa,M,45,15,773,1,3,1,3,4,3,0,2,5,1,1,4,3,0,5,2,0,3,0,3,3,5,2,5,0,5,1,2,3,4,1,0,0,3,0,1,0,1,1,4,1,3,3,5,2,2
Dyna Arling,F,1,20,402,1,0,4,2,0,0,3,0,5,0,2,0,0,2,4,0,1,0,3,3,2,3,0,4,0,1,2,0,4,0,4,3,0,5,5,2,3,1,5,4,4,5,3,4,0,0
Erastus Willox,M,18,9,82,5,4,0,5,2,1,3,2,3,1,1,0,5,1,1,2,5,1,5,4,5,0,4,3,3,0,0,2,2,1,4,2,3,0,4,3,1,0,3,0,0,0,1,0,1,0
Roberto Luetkemeyers,M,18,18,900,0,0,0,5,2,5,3,2,3,1,5,3,4,1,1,5,2,5,0,0,5,2,0,4,4,3,1,0,0,5,1,0,0,3,5,0,4,0,0,0,0,0,0,5,5,4
